,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
43,6783,Axie Infinity,AXS,axie-infinity,206,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']",270000000.0,60907500.0,270000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbb0e17ef65f82ab018d8edd776e8dd940327b28b'}",44,,,2022-04-21T16:00:00.000Z,47.19306739836057,291911097.8813887,-8.6884,-0.22907126,2.08057402,2.14700928,-8.85780875,-9.04668146,-27.80017149,2874411752.565646,0.1478,12742128197.56,2022-04-21T16:00:00.000Z
44,2011,Tezos,XTZ,tezos,211,2017-10-06T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'smart-contracts', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital-portfolio']",,891798695.991275,913421027.499695,,45,,,2022-04-21T16:00:00.000Z,3.1962932629277736,89372337.74192855,10.8729,-0.87088797,1.67144318,1.86915908,-4.66901388,-2.63993719,-9.91757974,2850450163.884686,0.1467,2919561476.41,2022-04-21T16:00:00.000Z
45,4256,Klaytn,KLAY,klaytn,97,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,2784264491.6,10782297980.8,,46,,,2022-04-21T16:00:00.000Z,0.9731452778473291,111849074.97224122,29.6098,-0.74749962,1.44708302,-3.10551719,-12.66102367,-22.06335009,-27.4154975,2709493842.2785344,0.1394,10492742364.36,2022-04-21T16:00:00.000Z
46,7186,PancakeSwap,CAKE,pancakeswap,240,2020-09-25T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'binance-chain', 'amm', 'dex', 'governance', 'bnb-chain']",,286505667.2857659,723021579.7510512,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82'}",47,,,2022-04-21T16:00:00.000Z,9.449409379291613,296683496.75753903,9.3833,-2.14838632,4.3653469,17.69269959,38.03650976,28.4508691,-4.53326227,2707309339.670318,0.1392,6832126897.13,2022-04-21T16:00:00.000Z
47,1765,EOS,EOS,eos,434,2017-07-01T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'binance-chain', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio', 'bnb-chain']",,987467152.4035,1052690857.8193,,48,,,2022-04-21T16:00:00.000Z,2.7362216120729634,1062048138.7050794,-19.6231,-2.06651756,-3.98687956,20.12496757,7.36249874,24.55799837,7.54503287,2701928963.618603,0.1389,2880395476.0,2022-04-21T16:00:00.000Z
48,7278,Aave,AAVE,aave,326,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",16000000.0,13683723.48579256,16000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9'}",49,,,2022-04-21T16:00:00.000Z,190.26834764353995,351108288.6420402,-17.0099,-1.46388912,2.1312124,11.59975493,21.73484255,36.84155309,0.80916478,2603579457.2528515,0.134,3044293562.3,2022-04-21T16:00:00.000Z
49,1437,Zcash,ZEC,zcash,249,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,14216912.5,14216912.5,,50,,,2022-04-21T16:00:00.000Z,166.79221345509768,259283108.5764814,8.6361,1.26656672,4.88207698,13.86948443,-5.75788106,57.18511288,45.80771229,2371270304.3724465,0.122,3502636482.56,2022-04-21T16:00:00.000Z
50,1274,Waves,WAVES,waves,174,2016-06-02T00:00:00.000Z,"['lpos', 'platform', 'smart-contracts']",,108062380.0,108062380.0,,51,,,2022-04-21T16:00:00.000Z,20.718151358418172,382167399.06340414,-23.2743,2.38539504,1.57430222,-4.76343088,-36.86545522,128.04081271,76.09041197,2238852744.9909005,0.1151,2238852744.99,2022-04-21T16:00:00.000Z
51,5665,Helium,HNT,helium,46,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,115985645.3642811,223000000.0,,52,,,2022-04-21T16:00:00.000Z,19.128582500959425,21566723.2044792,3.4768,-0.36054194,-0.75351528,-5.708941,-23.33440194,-16.71835852,-29.54140954,2218640986.2776732,0.114,4265673897.71,2022-04-21T16:00:00.000Z
52,4558,Flow,FLOW,flow,65,2021-01-27T00:00:00.000Z,"['collectibles-nfts', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio']",,361521462.0,1378211739.0,,53,,,2022-04-21T16:00:00.000Z,5.876297877471633,58486381.30974545,-1.8418,-0.69143328,1.13128949,2.03521042,-5.47226379,2.2531337,-5.78965432,2124407799.8110416,0.1093,8098782716.59,2022-04-21T16:00:00.000Z
53,2087,KuCoin Token,KCS,kucoin-token,38,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,98379860.95,145879861.0,,54,,,2022-04-21T16:00:00.000Z,21.005270428954784,5744638.780937,-39.3138,-0.5138335,1.25648855,8.22937362,13.93845315,10.76384819,13.3414879,2066495584.0177186,0.1062,3573387996.2,2022-04-21T16:00:00.000Z
54,1720,IOTA,MIOTA,iota,76,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'bnb-chain']",2779530283.0,2779530283.0,2779530283.0,,55,,,2022-04-21T16:00:00.000Z,0.6933580108651403,40711723.08065674,19.6123,-0.06620657,3.71099522,5.33668433,-10.37821311,-12.59280161,-26.41582323,1927209588.1603005,0.0991,1927209588.16,2022-04-21T16:00:00.000Z
55,18069,STEPN,GMT,green-metaverse-token,63,2022-03-09T12:47:15.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'solana-ecosystem', 'move-to-earn']",6000000000.0,600000000.0,6000000000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1'}",56,,,2022-04-21T16:00:00.000Z,3.074649112584804,2737047722.3293333,-38.9587,1.00422675,-12.20916802,40.57594391,297.64821805,1902.27792488,1902.27792488,1844789467.5508826,0.0949,18447894675.51,2022-04-21T16:00:00.000Z
56,16086,BitTorrent-New,BTT,bittorrent-new,62,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,926521428571000.0,990000000000000.0,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4'}",57,,,2022-04-21T16:00:00.000Z,1.9762505361750154e-06,132096150.64883874,13.6509,-0.56399803,3.91526105,1.92340999,6.08588582,0.37797206,-17.52558428,1831038469.99108,0.0942,1956488030.81,2022-04-21T16:00:00.000Z
57,10791,eCash,XEC,ecash,49,2021-07-08T00:00:00.000Z,[],21000000000000.0,19038898423313.0,18899704673313.0,,58,,,2022-04-21T16:00:00.000Z,9.492037039636476e-05,81623608.86867413,370.4302,-2.39393655,4.91480805,3.7335485,14.69725566,27.82400174,10.55734025,1807179290.279635,0.0929,1993327778.32,2022-04-21T16:00:00.000Z
58,6719,The Graph,GRT,the-graph,198,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",10057044431.0,4715735200.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc944e90c64b2c07662a292be6244bdf05cda44a7'}",59,,,2022-04-21T16:00:00.000Z,0.3811726322128711,219458403.4819194,26.9911,-1.56839197,3.65999645,4.39581801,-7.92134696,-1.14073586,-21.27995272,1797509199.0028903,0.0925,3833470098.05,2022-04-21T16:00:00.000Z
59,1518,Maker,MKR,maker,242,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}",60,,,2022-04-21T16:00:00.000Z,1835.0310531781931,99191003.51512524,9.2946,-0.57708364,1.64664428,-3.14588185,-10.42595792,1.63038116,-1.4722432,1793983311.3556807,0.0923,1845265021.36,2022-04-21T16:00:00.000Z
60,9903,Convex Finance,CVX,convex-finance,109,2021-05-18T00:00:00.000Z,"['defi', 'yield-aggregator']",100000000.0,58190597.82418437,88735292.94397376,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b'}",61,2814665.0,83452697.27533501,2022-04-21T16:00:00.000Z,29.649246811018365,15385399.36250691,-9.2485,-1.19853824,1.413489,2.75030749,43.54767343,25.06160911,-16.08239012,1725307396.9699507,0.0888,2964924681.1,2022-04-21T16:00:00.000Z
61,3602,Bitcoin SV,BSV,bitcoin-sv,171,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel']",21000000.0,19038251.64423905,19038251.64423905,,62,,,2022-04-21T16:00:00.000Z,85.78252357692514,97476032.1124265,0.2187,-0.5328659,0.03592961,1.59632518,-5.60339723,1.92751559,-18.21555776,1633149270.53537,0.0839,1801432995.12,2022-04-21T16:00:00.000Z
62,4847,Stacks,STX,stacks,46,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",1818000000.0,1309203594.111615,1352464600.0,,63,1048765672.087772,1259303502.3473043,2022-04-21T16:00:00.000Z,1.2007482089306145,20106186.05192453,-20.8578,-0.19990819,1.62665572,1.39640963,-8.73736169,-2.61850708,-32.95244958,1572023870.755045,0.0808,2182960243.84,2022-04-21T16:00:00.000Z
63,1376,Neo,NEO,neo,245,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,,64,,,2022-04-21T16:00:00.000Z,22.217601922473143,135745843.2592556,10.8162,0.12880201,3.02530793,8.68315305,-5.9336988,-4.31951466,2.85784937,1567203667.2346082,0.0806,2221760192.25,2022-04-21T16:00:00.000Z
64,2469,Zilliqa,ZIL,zilliqa,176,2018-01-25T00:00:00.000Z,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'kenetic-capital-portfolio', 'zilliqa-ecosystem', 'bnb-chain']",21000000000.0,12680522811.981136,15971989964.981136,,65,,,2022-04-21T16:00:00.000Z,0.12105333536560411,1690336871.1170747,38.2245,0.47282058,0.53259517,3.14025167,168.41706977,177.70846283,125.66356198,1535019580.5699458,0.079,2542120042.68,2022-04-21T16:00:00.000Z
65,5034,Kusama,KSM,kusama,130,2019-12-12T00:00:00.000Z,"['substrate', 'polkadot-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'vbc-ventures-portfolio']",,8470098.05726206,9651217.45126206,,66,8597992.0,1546414232.5576444,2022-04-21T16:00:00.000Z,179.8576030958908,114719254.96223606,-13.4308,-0.54425288,0.0856248,13.51442269,14.36081428,29.64638592,-21.77497121,1523411534.5663152,0.0784,1735844837.74,2022-04-21T16:00:00.000Z
66,3945,Harmony,ONE,harmony,89,2019-06-01T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'smart-contracts', 'binance-launchpad', 'binance-labs-portfolio', 'hashkey-capital-portfolio', 'harmony-ecosystem', 'injective-ecosystem', 'bnb-chain']",,11951898043.100662,13428354043.10068,,67,,,2022-04-21T16:00:00.000Z,0.12464049352855114,65905072.87840097,-19.1722,-0.36652076,0.53122761,4.21797882,-12.79335756,-17.8863653,-49.34284979,1489690470.694991,0.0766,1673716675.21,2022-04-21T16:00:00.000Z
67,2502,Huobi Token,HT,huobi-token,108,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,155225063.25441208,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f259637dcd74c767781e37bc6133cd6a68aa161'}",68,,,2022-04-21T16:00:00.000Z,9.495161921786936,41845100.15375704,-2.4749,-0.39418206,0.469716,1.9698372,3.71968948,-0.91436908,-2.34880745,1473887109.920262,0.0758,4747580960.89,2022-04-21T16:00:00.000Z
68,5567,Celo,CELO,celo,105,2020-05-22T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'celo-ecosystem']",1000000000.0,433213075.0,1000000000.0,,69,,,2022-04-21T16:00:00.000Z,3.234724373780475,116012064.8091949,-4.0177,-0.20909596,-1.27389033,3.00157244,9.78497997,25.71005676,-15.21174743,1401324892.742889,0.072,3234724373.78,2022-04-21T16:00:00.000Z
69,4066,Chiliz,CHZ,chiliz,236,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments']",8888888888.0,6000378906.932685,8888888888.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3506424f91fd33084466f402d5d97f05f8e3b4af'}",70,,,2022-04-21T16:00:00.000Z,0.22991054835377833,164845019.9532987,-20.1863,-0.67594376,2.75166615,-3.09913884,8.1191927,23.44467852,3.72517162,1379550404.8233385,0.0709,2043649318.5,2022-04-21T16:00:00.000Z
70,7080,Gala,GALA,gala,145,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'polygon-ecosystem', 'play-to-earn']",,6977205436.0,35240112493.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA'}",71,,,2022-04-21T16:00:00.000Z,0.1976791671951515,384343013.78731024,-30.6525,-0.44044251,1.02097899,-0.50417836,-20.38397167,-22.61711344,-17.95508266,1379248159.937964,0.0709,6966236089.48,2022-04-21T16:00:00.000Z
71,3155,Quant,QNT,quant,91,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}",72,,,2022-04-21T16:00:00.000Z,112.50825504742323,54207710.43925586,2.4761,-0.60267476,1.29962657,0.5680298,-10.59896398,7.27481209,-9.26736384,1358282686.0247183,0.0699,1644026089.32,2022-04-21T16:00:00.000Z
72,2563,TrueUSD,TUSD,trueusd,254,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,1349126585.9999604,1349126585.9999604,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'TUSDB-888'}",73,,,2022-04-21T16:00:00.000Z,0.9998995532085576,144357087.2057582,14.4042,-0.01850595,0.03516609,0.02338694,0.02658541,-0.00966721,-0.0304145,1348991070.563147,0.0694,1348991070.56,2022-04-21T16:00:00.000Z
73,2130,Enjin Coin,ENJ,enjin-coin,237,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'arrington-xrp-capital-portfolio']",1000000000.0,878223705.567558,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c'}",74,,,2022-04-21T16:00:00.000Z,1.5329115883596078,144887661.3729832,-31.7244,-0.54044841,1.45767846,1.49939008,4.08995191,0.43810968,-21.33110877,1346239295.436626,0.0693,1532911588.36,2022-04-21T16:00:00.000Z
74,2694,Nexo,NEXO,nexo,62,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem']",1000000000.0,560000011.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206'}",75,,,2022-04-21T16:00:00.000Z,2.3957283868540236,10342073.06025404,-24.1529,0.04157072,2.53354031,0.34134657,9.27047787,25.08590747,15.01801764,1341607922.9912655,0.069,2395728386.85,2022-04-21T16:00:00.000Z
75,1934,Loopring,LRC,loopring,199,2017-08-30T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'scaling', 'rollups']",1374513896.0,1329712604.083711,1373873439.4424574,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbbbbca6a901c926f240b89eacb641d8aec7aeafd'}",76,,,2022-04-21T16:00:00.000Z,0.9527732883355514,172217427.7600906,-38.8367,-0.77712273,-2.76354415,7.84400511,15.06461134,15.40033019,-2.72635675,1266914650.3340664,0.0652,1309600124.55,2022-04-21T16:00:00.000Z
76,1697,Basic Attention Token,BAT,basic-attention-token,302,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",1500000000.0,1497584821.8773506,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}",77,,,2022-04-21T16:00:00.000Z,0.7914692884378396,186670119.1651011,107.0056,-1.66693814,5.83943827,11.31118579,-3.71019873,11.52961937,-9.4915693,1185292393.3465755,0.0609,1187203932.66,2022-04-21T16:00:00.000Z
77,3897,OKB,OKB,okb,63,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x75231f58b43240c9718dd58b4967c5114342a86c'}",78,,,2022-04-21T16:00:00.000Z,19.450586836899557,42395703.5883485,-31.0626,-0.38712905,-0.10868398,-0.62423791,-0.61909307,3.28623505,-16.55834772,1167035210.2139735,0.0601,5835176051.07,2022-04-21T16:00:00.000Z
78,8646,Mina,MINA,mina,60,2021-03-02T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio']",,468890307.84003925,824104972.0,,79,,,2022-04-21T16:00:00.000Z,2.458191584944337,69022901.16462202,-13.9103,0.21203029,-0.07365223,6.27905669,10.02929309,5.77536115,-23.80472834,1152622208.9943442,0.0592,2025807907.28,2022-04-21T16:00:00.000Z
79,131,Dash,DASH,dash,334,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'masternodes', 'dao', 'governance']",18900000.0,10684981.27253361,10684981.27253361,,80,,,2022-04-21T16:00:00.000Z,107.58873911660174,174387508.16692385,-2.6047,-0.01031454,1.21526869,4.61245755,-15.02016777,9.55147201,-8.95870031,1149583662.5963938,0.0591,2033427169.3,2022-04-21T16:00:00.000Z
80,6538,Curve DAO Token,CRV,curve-dao-token,266,2020-08-14T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem']",3303030299.0,472639936.59747005,1731425981.902666,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD533a949740bb3306d119CC777fa900bA034cd52'}",81,,,2022-04-21T16:00:00.000Z,2.3641259629036853,170667432.88316897,-15.007,-0.67112776,1.94823923,6.36474815,3.88031188,-8.49437779,-36.41152978,1117380345.2152307,0.0575,7808779686.12,2022-04-21T16:00:00.000Z
81,5632,Arweave,AR,arweave,55,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3']",66000000.0,33394701.0,63190435.0,,82,,,2022-04-21T16:00:00.000Z,30.11000934929417,45354037.85890262,-15.4893,-0.68987519,-0.11000161,0.31968347,-10.48580164,12.69068925,-20.89248495,1005514759.3268834,0.0517,1987260617.05,2022-04-21T16:00:00.000Z
82,5692,Compound,COMP,compound,258,2020-06-16T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'polkadot-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'bnb-chain']",10000000.0,6715856.61313563,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc00e94cb662c3520282e6f5717214004a7f26888'}",83,,,2022-04-21T16:00:00.000Z,144.78575453899526,100087060.4517201,-9.7821,-0.41896432,0.01827736,-1.14992461,23.92691419,26.02725614,-5.62628978,972360367.1085434,0.05,1447857545.39,2022-04-21T16:00:00.000Z
